time,lat,lon,windspeed,pressure,year,month,day,hour,tid,label
294,60.3,-37.3,40,0,1945,7,2,0,2014,L2
300,60.7,-35.8,40,0,1945,7,2,6,2014,L2
306,61,-34.5,40,0,1945,7,2,12,2014,L2
312,61.2,-33.3,40,0,1945,7,2,18,2014,L2
318,61.4,-32.3,35,0,1945,7,3,0,2014,L2
324,61.7,-31.3,35,0,1945,7,3,6,2014,L2
330,62,-30,30,0,1945,7,3,12,2014,L2
336,62.4,-28.6,30,0,1945,7,3,18,2014,L2
342,62.9,-27.1,30,0,1945,7,4,0,2014,L2
348,63.6,-25.6,30,0,1945,7,4,6,2014,L2
354,64.5,-24,25,0,1945,7,4,12,2014,L2
6,14,-77.9,30,0,1945,10,10,12,2024,L2
12,14.9,-78,30,0,1945,10,10,18,2024,L2
18,15.8,-78.9,35,0,1945,10,11,0,2024,L2
24,16.8,-79.8,35,0,1945,10,11,6,2024,L2
30,17.8,-80.3,45,0,1945,10,11,12,2024,L2
36,18.8,-80.3,55,0,1945,10,11,18,2024,L2
42,19.6,-80.2,65,0,1945,10,12,0,2024,L2
48,20.5,-79.8,75,0,1945,10,12,6,2024,L2
54,21.6,-79.3,85,0,1945,10,12,12,2024,L2
60,22.9,-78.6,80,0,1945,10,12,18,2024,L2
66,24.2,-77.2,80,0,1945,10,13,0,2024,L2
72,25.6,-75.8,75,982,1945,10,13,6,2024,L2
78,27.2,-73.8,70,0,1945,10,13,12,2024,L2
84,28.5,-70.5,65,0,1945,10,13,18,2024,L2
90,29.9,-68,65,0,1945,10,14,0,2024,L2
96,31.2,-64.2,55,0,1945,10,14,6,2024,L2
102,32.4,-60.5,40,0,1945,10,14,12,2024,L2
108,33.2,-57.5,35,0,1945,10,14,18,2024,L2
114,34,-54.5,35,0,1945,10,15,0,2024,L2
120,34.9,-50.5,35,0,1945,10,15,6,2024,L2
126,35.8,-45.5,35,0,1945,10,15,12,2024,L2
132,36.7,-42.2,35,0,1945,10,15,18,2024,L2
138,37.2,-40,30,0,1945,10,16,0,2024,L2
144,37.8,-37.7,30,0,1945,10,16,6,2024,L2
150,38.3,-35,30,0,1945,10,16,12,2024,L2
156,39,-32.2,30,0,1945,10,16,18,2024,L2
6,23.8,-79.6,50,0,1946,9,12,6,2028,L2
12,24.9,-79.2,55,0,1946,9,12,12,2028,L2
18,25.6,-78.8,60,0,1946,9,12,18,2028,L2
24,26.4,-77.9,65,0,1946,9,13,0,2028,L2
30,27.2,-76.8,75,994,1946,9,13,6,2028,L2
36,28.4,-75,85,0,1946,9,13,12,2028,L2
42,30.1,-73.5,85,975,1946,9,13,18,2028,L2
48,31.8,-72,80,0,1946,9,14,0,2028,L2
54,33.4,-70.9,80,0,1946,9,14,6,2028,L2
60,35,-70,75,0,1946,9,14,12,2028,L2
66,36.8,-68.8,75,0,1946,9,14,18,2028,L2
72,38.7,-67.5,70,0,1946,9,15,0,2028,L2
78,40.7,-66,65,0,1946,9,15,6,2028,L2
84,42.7,-64.2,60,0,1946,9,15,12,2028,L2
90,44.8,-62,55,0,1946,9,15,18,2028,L2
96,47,-58.9,50,0,1946,9,16,0,2028,L2
102,48.7,-54.2,50,0,1946,9,16,6,2028,L2
108,49.7,-49.4,45,0,1946,9,16,12,2028,L2
114,49.8,-46.4,45,0,1946,9,16,18,2028,L2
120,49.9,-43.2,45,0,1946,9,17,0,2028,L2
126,50,-39.1,45,0,1946,9,17,6,2028,L2
132,51,-35,40,0,1946,9,17,12,2028,L2
6,21.3,-62.6,60,0,1949,8,21,6,2049,L2
12,22.3,-64.7,65,0,1949,8,21,12,2049,L2
18,23.2,-66.3,70,0,1949,8,21,18,2049,L2
24,24.3,-67.8,75,0,1949,8,22,0,2049,L2
30,24.9,-69.3,80,0,1949,8,22,6,2049,L2
36,25.4,-70.7,85,0,1949,8,22,12,2049,L2
42,26,-72.3,85,0,1949,8,22,18,2049,L2
48,26.5,-73.9,85,0,1949,8,23,0,2049,L2
54,27.4,-75.2,85,0,1949,8,23,6,2049,L2
60,28.6,-75.9,90,0,1949,8,23,12,2049,L2
66,29.7,-76.2,90,0,1949,8,23,18,2049,L2
72,30.9,-76.2,95,0,1949,8,24,0,2049,L2
78,32.6,-76,95,0,1949,8,24,6,2049,L2
84,34.3,-75.7,95,977,1949,8,24,12,2049,L2
90,35.5,-74.5,95,0,1949,8,24,18,2049,L2
96,36.5,-72.9,90,0,1949,8,25,0,2049,L2
102,37.6,-68.5,85,0,1949,8,25,6,2049,L2
108,37.8,-64.2,75,0,1949,8,25,12,2049,L2
114,38.5,-59.8,65,0,1949,8,25,18,2049,L2
120,40.2,-55.5,65,0,1949,8,26,0,2049,L2
126,42.2,-51.9,65,0,1949,8,26,6,2049,L2
132,44.2,-49.3,65,0,1949,8,26,12,2049,L2
138,46,-47,60,0,1949,8,26,18,2049,L2
144,47.7,-44.7,60,0,1949,8,27,0,2049,L2
150,49.5,-42.3,60,0,1949,8,27,6,2049,L2
156,51.2,-40,60,0,1949,8,27,12,2049,L2
162,53,-37.6,55,0,1949,8,27,18,2049,L2
168,54.7,-35.3,50,0,1949,8,28,0,2049,L2
174,56.5,-32.6,45,0,1949,8,28,6,2049,L2
180,58.4,-30,45,0,1949,8,28,12,2049,L2
186,60,-27.4,40,0,1949,8,28,18,2049,L2
6,26,-92,35,0,1949,9,20,12,2056,L2
12,26.6,-92.3,35,0,1949,9,20,18,2056,L2
18,26.9,-93,40,0,1949,9,21,0,2056,L2
24,26.8,-93.3,40,0,1949,9,21,6,2056,L2
30,26.6,-93.5,45,0,1949,9,21,12,2056,L2
36,26.3,-94,45,0,1949,9,21,18,2056,L2
42,26,-95,50,0,1949,9,22,0,2056,L2
48,26.7,-95.2,50,0,1949,9,22,6,2056,L2
54,27.1,-94.1,55,0,1949,9,22,12,2056,L2
60,26.3,-94,55,0,1949,9,22,18,2056,L2
66,25.5,-94,60,0,1949,9,23,0,2056,L2
72,24.8,-94.3,60,0,1949,9,23,6,2056,L2
78,24,-94.6,60,0,1949,9,23,12,2056,L2
84,23,-94.9,70,0,1949,9,23,18,2056,L2
90,22.2,-95.2,75,0,1949,9,24,0,2056,L2
96,22,-95.5,80,0,1949,9,24,6,2056,L2
102,21.9,-95.9,85,0,1949,9,24,12,2056,L2
108,21.7,-96.1,85,0,1949,9,24,18,2056,L2
114,21.6,-96.1,85,0,1949,9,25,0,2056,L2
120,21.4,-96.1,80,0,1949,9,25,6,2056,L2
126,21,-96,80,0,1949,9,25,12,2056,L2
132,20.6,-95.8,75,0,1949,9,25,18,2056,L2
138,20.3,-95.8,65,0,1949,9,26,0,2056,L2
144,19.7,-95.9,55,0,1949,9,26,6,2056,L2
150,18.8,-96.2,35,0,1949,9,26,12,2056,L2
156,18.1,-96.5,20,0,1949,9,26,18,2056,L2
6,24.4,-52.7,35,0,1950,9,27,6,2068,L2
12,25.2,-52.4,35,0,1950,9,27,12,2068,L2
18,25.9,-52.3,35,0,1950,9,27,18,2068,L2
24,26.6,-52.4,35,0,1950,9,28,0,2068,L2
30,27.4,-52.8,35,0,1950,9,28,6,2068,L2
36,28.1,-53.4,35,0,1950,9,28,12,2068,L2
42,28.7,-54.2,35,0,1950,9,28,18,2068,L2
48,29.1,-55.1,35,0,1950,9,29,0,2068,L2
54,29.4,-56.1,35,0,1950,9,29,6,2068,L2
60,29.7,-57.2,35,0,1950,9,29,12,2068,L2
66,30.1,-59,35,0,1950,9,29,18,2068,L2
72,30.3,-60.7,40,0,1950,9,30,0,2068,L2
78,30.3,-61.5,40,0,1950,9,30,6,2068,L2
84,30.3,-62.2,45,0,1950,9,30,12,2068,L2
90,30.3,-63.2,50,0,1950,9,30,18,2068,L2
96,30.3,-63.8,65,0,1950,10,1,0,2068,L2
102,30.3,-64,70,0,1950,10,1,6,2068,L2
108,30.3,-64.1,75,0,1950,10,1,12,2068,L2
114,30.3,-64.3,80,0,1950,10,1,18,2068,L2
120,30.3,-64.4,80,0,1950,10,2,0,2068,L2
126,30.3,-64.7,80,0,1950,10,2,6,2068,L2
132,30.4,-65.1,85,0,1950,10,2,12,2068,L2
138,30.7,-65.7,85,0,1950,10,2,18,2068,L2
144,31,-66.3,90,0,1950,10,3,0,2068,L2
150,31.2,-66.7,90,0,1950,10,3,6,2068,L2
156,31.4,-67,90,0,1950,10,3,12,2068,L2
162,33,-68,95,0,1950,10,3,18,2068,L2
168,34.6,-68.4,95,0,1950,10,4,0,2068,L2
174,36.3,-67.5,95,0,1950,10,4,6,2068,L2
180,37.8,-66,95,0,1950,10,4,12,2068,L2
186,39.9,-63.7,95,0,1950,10,4,18,2068,L2
192,42.3,-60.5,85,0,1950,10,5,0,2068,L2
198,44.6,-56.7,65,0,1950,10,5,6,2068,L2
204,47,-51.9,60,0,1950,10,5,12,2068,L2
210,49.5,-46,60,0,1950,10,5,18,2068,L2
216,52.1,-39.9,55,0,1950,10,6,0,2068,L2
222,54.8,-34.1,55,0,1950,10,6,6,2068,L2
228,57.5,-28.6,50,0,1950,10,6,12,2068,L2
234,58.7,-26.8,50,0,1950,10,6,18,2068,L2
240,59.3,-24.9,50,0,1950,10,7,0,2068,L2
246,59.9,-22.9,45,0,1950,10,7,6,2068,L2
252,60.5,-21,40,0,1950,10,7,12,2068,L2
6,20.8,-90.6,40,0,1950,10,8,6,2070,L2
12,20.8,-91,45,0,1950,10,8,12,2070,L2
18,20.9,-91.6,45,0,1950,10,8,18,2070,L2
24,21,-92.2,50,0,1950,10,9,0,2070,L2
30,21,-92.7,55,0,1950,10,9,6,2070,L2
36,21,-93.2,65,0,1950,10,9,12,2070,L2
42,20.9,-93.9,65,0,1950,10,9,18,2070,L2
48,20.6,-94.6,80,0,1950,10,10,0,2070,L2
54,20.3,-94.9,90,0,1950,10,10,6,2070,L2
60,19.9,-95.3,95,0,1950,10,10,12,2070,L2
66,18.8,-95.9,65,0,1950,10,10,18,2070,L2
6,18.7,-84.8,25,0,1951,9,28,6,2082,L2
12,19,-85,25,0,1951,9,28,12,2082,L2
18,19.6,-85.3,25,0,1951,9,28,18,2082,L2
24,20.3,-85.7,25,0,1951,9,29,0,2082,L2
30,21.3,-86.3,25,0,1951,9,29,6,2082,L2
36,22.2,-86.8,25,0,1951,9,29,12,2082,L2
42,22.8,-87.1,25,0,1951,9,29,18,2082,L2
48,23.3,-87.3,25,0,1951,9,30,0,2082,L2
54,23.8,-87.4,25,0,1951,9,30,6,2082,L2
60,24.3,-87.5,25,0,1951,9,30,12,2082,L2
66,24.9,-87.6,30,0,1951,9,30,18,2082,L2
72,25.4,-87.7,30,0,1951,10,1,0,2082,L2
78,25.8,-87.5,30,0,1951,10,1,6,2082,L2
84,26.1,-86.8,35,0,1951,10,1,12,2082,L2
90,26.3,-86,40,0,1951,10,1,18,2082,L2
96,26.4,-84.8,45,0,1951,10,2,0,2082,L2
102,26.6,-83.3,55,0,1951,10,2,6,2082,L2
108,26.8,-81.7,60,0,1951,10,2,12,2082,L2
114,27.6,-80.2,60,0,1951,10,2,18,2082,L2
120,29,-78.8,65,0,1951,10,3,0,2082,L2
126,30.6,-77.6,75,0,1951,10,3,6,2082,L2
132,32,-76.7,80,0,1951,10,3,12,2082,L2
138,32.6,-76.2,85,0,1951,10,3,18,2082,L2
144,33.2,-75.8,90,0,1951,10,4,0,2082,L2
150,33.9,-75.2,95,0,1951,10,4,6,2082,L2
156,34.6,-74.5,95,0,1951,10,4,12,2082,L2
162,35.1,-73.8,95,0,1951,10,4,18,2082,L2
168,35.7,-73,90,0,1951,10,5,0,2082,L2
174,36.4,-72.2,90,0,1951,10,5,6,2082,L2
180,37.1,-71.3,90,0,1951,10,5,12,2082,L2
186,37.7,-70.2,85,0,1951,10,5,18,2082,L2
192,38.3,-69,80,0,1951,10,6,0,2082,L2
198,38.9,-67.8,75,0,1951,10,6,6,2082,L2
204,39.5,-65.7,75,0,1951,10,6,12,2082,L2
210,40.3,-60.9,70,0,1951,10,6,18,2082,L2
216,41.2,-55.3,65,0,1951,10,7,0,2082,L2
222,41.9,-50.7,60,0,1951,10,7,6,2082,L2
228,42.6,-46,60,0,1951,10,7,12,2082,L2
234,43.6,-40.9,55,0,1951,10,7,18,2082,L2
240,45.2,-35.9,50,0,1951,10,8,0,2082,L2
246,48.3,-31.2,45,0,1951,10,8,6,2082,L2
252,53.3,-26.8,45,0,1951,10,8,12,2082,L2
6,14.6,-19,25,0,1952,8,18,6,2086,L2
12,14.4,-19.6,25,0,1952,8,18,12,2086,L2
18,14.3,-19.8,25,0,1952,8,18,18,2086,L2
24,14.1,-20.9,25,0,1952,8,19,0,2086,L2
30,13.9,-21.5,25,0,1952,8,19,6,2086,L2
36,13.7,-22.6,25,0,1952,8,19,12,2086,L2
42,13.4,-23.6,25,0,1952,8,19,18,2086,L2
48,13.2,-24.7,25,0,1952,8,20,0,2086,L2
54,13,-25.9,25,0,1952,8,20,6,2086,L2
60,12.8,-27.2,25,0,1952,8,20,12,2086,L2
66,12.6,-28.3,25,0,1952,8,20,18,2086,L2
72,12.4,-29.4,25,0,1952,8,21,0,2086,L2
78,12.3,-30.7,25,0,1952,8,21,6,2086,L2
84,12.3,-32.1,25,0,1952,8,21,12,2086,L2
90,12.3,-33.4,25,0,1952,8,21,18,2086,L2
96,12.3,-34.6,25,0,1952,8,22,0,2086,L2
102,12.3,-35.4,25,0,1952,8,22,6,2086,L2
108,12.3,-36.5,25,0,1952,8,22,12,2086,L2
114,12.5,-38.1,25,0,1952,8,22,18,2086,L2
120,12.9,-39.8,25,0,1952,8,23,0,2086,L2
126,13.3,-41.5,25,0,1952,8,23,6,2086,L2
132,13.7,-43.1,25,0,1952,8,23,12,2086,L2
138,14.3,-44.7,25,0,1952,8,23,18,2086,L2
144,14.9,-46.3,25,0,1952,8,24,0,2086,L2
150,15.3,-47.7,25,0,1952,8,24,6,2086,L2
156,15.8,-49.1,30,0,1952,8,24,12,2086,L2
162,16.4,-51.2,35,0,1952,8,24,18,2086,L2
168,17,-53.5,40,0,1952,8,25,0,2086,L2
174,17.7,-55.5,40,0,1952,8,25,6,2086,L2
180,18.4,-57.1,45,0,1952,8,25,12,2086,L2
186,19,-58.1,45,0,1952,8,25,18,2086,L2
192,19.6,-59.1,50,1006,1952,8,26,0,2086,L2
198,20.1,-60.3,50,0,1952,8,26,6,2086,L2
204,20.6,-61.4,50,0,1952,8,26,12,2086,L2
210,20.9,-62.2,55,0,1952,8,26,18,2086,L2
216,21.2,-62.9,60,0,1952,8,27,0,2086,L2
222,21.5,-63.7,60,0,1952,8,27,6,2086,L2
228,21.9,-64.7,70,1003,1952,8,27,12,2086,L2
234,22.3,-65.8,70,998,1952,8,27,18,2086,L2
240,23,-67.1,75,0,1952,8,28,0,2086,L2
246,23.8,-68.5,75,0,1952,8,28,6,2086,L2
252,24.7,-69.8,75,0,1952,8,28,12,2086,L2
258,25.5,-71,75,0,1952,8,28,18,2086,L2
264,26.3,-72.2,75,0,1952,8,29,0,2086,L2
270,27.1,-73.4,75,0,1952,8,29,6,2086,L2
276,27.8,-74.7,80,0,1952,8,29,12,2086,L2
282,28.5,-76.2,80,0,1952,8,29,18,2086,L2
288,29.2,-77.8,80,0,1952,8,30,0,2086,L2
294,29.5,-79,85,0,1952,8,30,6,2086,L2
300,29.8,-79.7,85,0,1952,8,30,12,2086,L2
306,30.7,-80.1,85,0,1952,8,30,18,2086,L2
312,31.8,-80.5,90,0,1952,8,31,0,2086,L2
318,33.1,-80.8,70,0,1952,8,31,6,2086,L2
324,34.4,-81,45,0,1952,8,31,12,2086,L2
330,35.8,-80.6,40,0,1952,8,31,18,2086,L2
336,37.2,-79.7,40,0,1952,9,1,0,2086,L2
342,38.3,-78.6,35,0,1952,9,1,6,2086,L2
348,39.3,-77.1,35,0,1952,9,1,12,2086,L2
354,40.9,-74.8,30,0,1952,9,1,18,2086,L2
360,42.3,-72.7,30,0,1952,9,2,0,2086,L2
366,43,-71.5,25,0,1952,9,2,6,2086,L2
372,43.7,-70.4,25,0,1952,9,2,12,2086,L2
378,44.4,-69.4,25,0,1952,9,2,18,2086,L2
6,15.2,-51,30,0,1952,10,6,12,2090,L2
12,15.3,-51,30,0,1952,10,6,18,2090,L2
18,15.5,-51,35,0,1952,10,7,0,2090,L2
24,15.7,-51,35,0,1952,10,7,6,2090,L2
30,16,-51,40,0,1952,10,7,12,2090,L2
36,16.3,-51,45,995,1952,10,7,18,2090,L2
42,16.7,-51,50,0,1952,10,8,0,2090,L2
48,17.1,-51,60,0,1952,10,8,6,2090,L2
54,17.5,-51,65,0,1952,10,8,12,2090,L2
60,18.1,-50.9,80,968,1952,10,8,18,2090,L2
66,18.7,-50.5,95,0,1952,10,9,0,2090,L2
72,18.7,-50.2,80,0,1952,10,9,6,2090,L2
78,18.7,-49.8,60,0,1952,10,9,12,2090,L2
84,18,-49.2,40,1001,1952,10,9,18,2090,L2
90,17.2,-49.2,40,0,1952,10,10,0,2090,L2
96,16.4,-49.4,40,0,1952,10,10,6,2090,L2
102,15.6,-49.9,35,0,1952,10,10,12,2090,L2
108,15.1,-50.3,35,0,1952,10,10,18,2090,L2
114,14.7,-51,35,0,1952,10,11,0,2090,L2
120,14.1,-51.9,35,0,1952,10,11,6,2090,L2
126,14,-53,35,0,1952,10,11,12,2090,L2
6,19.3,-67.7,30,0,1954,8,31,6,2109,L2
12,20.9,-68.4,45,0,1954,8,31,12,2109,L2
18,22.8,-69,55,0,1954,8,31,18,2109,L2
24,24.8,-69.5,65,0,1954,9,1,0,2109,L2
30,26.8,-69.9,75,0,1954,9,1,6,2109,L2
36,29,-70.2,85,0,1954,9,1,12,2109,L2
42,31.7,-70.1,85,0,1954,9,1,18,2109,L2
48,34.6,-69.3,75,0,1954,9,2,0,2109,L2
54,37.2,-66.9,70,0,1954,9,2,6,2109,L2
60,39.7,-64.2,70,0,1954,9,2,12,2109,L2
66,42.1,-60.5,70,0,1954,9,2,18,2109,L2
72,44.3,-56.4,65,0,1954,9,3,0,2109,L2
78,45.8,-51.9,55,0,1954,9,3,6,2109,L2
84,46.8,-47.4,50,0,1954,9,3,12,2109,L2
90,47.6,-42.9,45,0,1954,9,3,18,2109,L2
96,48.3,-38.3,40,0,1954,9,4,0,2109,L2
102,49,-33.5,40,0,1954,9,4,6,2109,L2
108,49.7,-28.8,35,0,1954,9,4,12,2109,L2
6,27.8,-56.1,25,0,1954,9,25,6,2113,L2
12,27.8,-55.6,25,0,1954,9,25,12,2113,L2
18,27.8,-55.2,25,0,1954,9,25,18,2113,L2
24,27.9,-54.8,25,0,1954,9,26,0,2113,L2
30,28,-54.3,25,0,1954,9,26,6,2113,L2
36,28.1,-53.7,25,0,1954,9,26,12,2113,L2
42,28.3,-53.1,25,0,1954,9,26,18,2113,L2
48,28.5,-52.4,25,0,1954,9,27,0,2113,L2
54,28.9,-51.8,25,0,1954,9,27,6,2113,L2
60,29.3,-51.3,25,0,1954,9,27,12,2113,L2
66,29.5,-51,25,0,1954,9,27,18,2113,L2
72,29.7,-50.7,25,0,1954,9,28,0,2113,L2
78,29.9,-50.3,25,0,1954,9,28,6,2113,L2
84,30.1,-50,25,0,1954,9,28,12,2113,L2
90,30.3,-49.7,25,0,1954,9,28,18,2113,L2
96,30.6,-49.4,25,0,1954,9,29,0,2113,L2
102,30.9,-49.1,30,0,1954,9,29,6,2113,L2
108,31.2,-48.7,30,0,1954,9,29,12,2113,L2
114,31.6,-48.4,35,0,1954,9,29,18,2113,L2
120,32,-48.3,40,0,1954,9,30,0,2113,L2
126,32.3,-48.3,45,0,1954,9,30,6,2113,L2
132,32.5,-48.6,45,0,1954,9,30,12,2113,L2
138,32.7,-49.3,45,0,1954,9,30,18,2113,L2
144,32.8,-49.9,50,0,1954,10,1,0,2113,L2
150,32.8,-50.5,55,0,1954,10,1,6,2113,L2
156,32.6,-51.2,60,0,1954,10,1,12,2113,L2
162,31.9,-52,60,0,1954,10,1,18,2113,L2
168,31,-53,65,0,1954,10,2,0,2113,L2
174,30.4,-53.9,70,0,1954,10,2,6,2113,L2
180,29.9,-54.7,70,0,1954,10,2,12,2113,L2
186,29.8,-55.7,70,0,1954,10,2,18,2113,L2
192,29.7,-56.6,70,0,1954,10,3,0,2113,L2
198,30.5,-57,70,0,1954,10,3,6,2113,L2
204,31.3,-56.5,70,0,1954,10,3,12,2113,L2
210,32.2,-55.6,70,0,1954,10,3,18,2113,L2
216,33,-54.7,75,0,1954,10,4,0,2113,L2
222,33.4,-53.9,80,0,1954,10,4,6,2113,L2
228,33.7,-53,80,0,1954,10,4,12,2113,L2
234,34.2,-51.7,80,0,1954,10,4,18,2113,L2
240,34.7,-50.1,80,0,1954,10,5,0,2113,L2
246,35.2,-49.1,85,0,1954,10,5,6,2113,L2
252,35.8,-47.8,85,0,1954,10,5,12,2113,L2
258,37.1,-44.4,85,0,1954,10,5,18,2113,L2
264,38.9,-40.4,80,0,1954,10,6,0,2113,L2
270,40.8,-37.4,75,0,1954,10,6,6,2113,L2
276,43.2,-34.5,70,0,1954,10,6,12,2113,L2
282,47.4,-31.7,65,0,1954,10,6,18,2113,L2
288,54.2,-29,60,0,1954,10,7,0,2113,L2
6,12.4,-41,25,0,1955,8,21,12,2121,L2
12,12.8,-42.3,25,0,1955,8,21,18,2121,L2
18,13.2,-43.5,25,0,1955,8,22,0,2121,L2
24,13.6,-44.7,25,0,1955,8,22,6,2121,L2
30,13.9,-45.9,25,0,1955,8,22,12,2121,L2
36,14.2,-47,25,0,1955,8,22,18,2121,L2
42,14.5,-48,25,0,1955,8,23,0,2121,L2
48,15,-49.5,30,0,1955,8,23,6,2121,L2
54,15.3,-51,45,0,1955,8,23,12,2121,L2
60,15.7,-52.3,45,0,1955,8,23,18,2121,L2
66,16.3,-53.3,60,0,1955,8,24,0,2121,L2
72,17.2,-54,60,0,1955,8,24,6,2121,L2
78,18.3,-54.6,60,0,1955,8,24,12,2121,L2
84,19.9,-55.2,60,0,1955,8,24,18,2121,L2
90,21.3,-56.3,70,0,1955,8,25,0,2121,L2
96,22.1,-57.4,70,0,1955,8,25,6,2121,L2
102,22.8,-58.6,70,0,1955,8,25,12,2121,L2
108,23.4,-59.6,75,0,1955,8,25,18,2121,L2
114,24,-60.6,75,0,1955,8,26,0,2121,L2
120,24.6,-61.5,75,0,1955,8,26,6,2121,L2
126,25.2,-62.3,75,0,1955,8,26,12,2121,L2
132,25.7,-62.8,75,0,1955,8,26,18,2121,L2
138,26,-63.1,80,0,1955,8,27,0,2121,L2
144,26.3,-63.4,80,0,1955,8,27,6,2121,L2
150,26.6,-63.7,80,0,1955,8,27,12,2121,L2
156,26.9,-63.9,80,0,1955,8,27,18,2121,L2
162,27.3,-64,80,0,1955,8,28,0,2121,L2
168,27.7,-64.1,85,0,1955,8,28,6,2121,L2
174,28.1,-64.1,85,0,1955,8,28,12,2121,L2
180,28.5,-64,85,0,1955,8,28,18,2121,L2
186,29,-63.9,85,0,1955,8,29,0,2121,L2
192,29.6,-63.6,85,0,1955,8,29,6,2121,L2
198,30.5,-63.1,85,0,1955,8,29,12,2121,L2
204,31.6,-62.2,85,0,1955,8,29,18,2121,L2
210,32.9,-61.1,85,0,1955,8,30,0,2121,L2
216,34.9,-59.4,85,0,1955,8,30,6,2121,L2
222,36.9,-57.8,80,0,1955,8,30,12,2121,L2
228,38,-56.5,75,0,1955,8,30,18,2121,L2
234,39,-55.3,70,0,1955,8,31,0,2121,L2
240,39.9,-53.9,65,0,1955,8,31,6,2121,L2
246,40.6,-52.6,65,0,1955,8,31,12,2121,L2
252,41,-51.1,60,0,1955,8,31,18,2121,L2
258,40.5,-49.7,55,0,1955,9,1,0,2121,L2
264,40.1,-49,50,0,1955,9,1,6,2121,L2
270,39.5,-49.1,45,0,1955,9,1,12,2121,L2
276,38.6,-49.7,35,0,1955,9,1,18,2121,L2
282,37.8,-50.8,35,0,1955,9,2,0,2121,L2
288,37.1,-52.5,35,0,1955,9,2,6,2121,L2
294,37,-54,35,0,1955,9,2,12,2121,L2
300,37,-54.6,35,0,1955,9,2,18,2121,L2
306,37,-55.1,35,0,1955,9,3,0,2121,L2
312,37,-55.5,35,0,1955,9,3,6,2121,L2
318,37,-56,35,0,1955,9,3,12,2121,L2
324,37.2,-56.3,35,0,1955,9,3,18,2121,L2
6,19,-31.1,35,0,1955,9,2,6,2123,L2
12,19.2,-33.1,35,0,1955,9,2,12,2123,L2
18,19.4,-35.3,40,0,1955,9,2,18,2123,L2
24,19.8,-37.1,45,0,1955,9,3,0,2123,L2
30,20.4,-38.7,55,0,1955,9,3,6,2123,L2
36,21,-40.2,65,0,1955,9,3,12,2123,L2
42,21.6,-41.7,65,0,1955,9,3,18,2123,L2
48,22.2,-43.2,65,0,1955,9,4,0,2123,L2
54,22.9,-44.8,65,0,1955,9,4,6,2123,L2
60,23.7,-46.4,65,0,1955,9,4,12,2123,L2
66,24.6,-48.1,65,0,1955,9,4,18,2123,L2
72,25.5,-49.8,65,0,1955,9,5,0,2123,L2
78,26.5,-51.3,65,0,1955,9,5,6,2123,L2
84,27.4,-52.4,65,0,1955,9,5,12,2123,L2
90,28.2,-53.3,65,0,1955,9,5,18,2123,L2
96,29,-54,65,0,1955,9,6,0,2123,L2
102,29.9,-54.6,70,0,1955,9,6,6,2123,L2
108,30.7,-55.1,80,0,1955,9,6,12,2123,L2
114,31.6,-55.3,85,967,1955,9,6,18,2123,L2
120,32.4,-55.4,90,0,1955,9,7,0,2123,L2
126,33.1,-55.4,90,0,1955,9,7,6,2123,L2
132,33.9,-55.2,90,0,1955,9,7,12,2123,L2
138,35.3,-54.7,90,0,1955,9,7,18,2123,L2
144,36.8,-53.9,90,0,1955,9,8,0,2123,L2
150,38,-52.7,90,0,1955,9,8,6,2123,L2
156,39.3,-51.2,90,0,1955,9,8,12,2123,L2
162,40.7,-49.7,90,972,1955,9,8,18,2123,L2
168,42.4,-47.2,85,0,1955,9,9,0,2123,L2
174,44.5,-43.7,80,0,1955,9,9,6,2123,L2
180,46.6,-40.1,70,0,1955,9,9,12,2123,L2
6,13,-56.2,30,0,1960,7,10,0,2167,L2
12,13,-58,30,0,1960,7,10,6,2167,L2
18,13.8,-61,65,0,1960,7,10,12,2167,L2
24,14.2,-62.3,70,0,1960,7,10,18,2167,L2
30,14.5,-63.5,80,0,1960,7,11,0,2167,L2
36,14.4,-64.8,80,0,1960,7,11,6,2167,L2
42,14.8,-66,85,0,1960,7,11,12,2167,L2
48,15.2,-67.5,80,0,1960,7,11,18,2167,L2
54,14.9,-69,70,0,1960,7,12,0,2167,L2
60,14.7,-70.5,70,0,1960,7,12,6,2167,L2
66,14.7,-72,75,0,1960,7,12,12,2167,L2
72,15,-73.2,75,0,1960,7,12,18,2167,L2
78,15.2,-74.3,75,0,1960,7,13,0,2167,L2
84,15.1,-75.5,65,0,1960,7,13,6,2167,L2
90,14.8,-76.8,50,0,1960,7,13,12,2167,L2
96,14.7,-78.1,40,0,1960,7,13,18,2167,L2
102,14.7,-79.5,40,0,1960,7,14,0,2167,L2
108,15.1,-81.1,45,0,1960,7,14,6,2167,L2
114,15.6,-82.7,55,0,1960,7,14,12,2167,L2
120,15.9,-84,60,0,1960,7,14,18,2167,L2
126,16.2,-85.2,65,0,1960,7,15,0,2167,L2
132,16.4,-86.5,70,0,1960,7,15,6,2167,L2
138,16.5,-87.8,65,0,1960,7,15,12,2167,L2
144,16.3,-89.3,45,0,1960,7,15,18,2167,L2
150,16.5,-90.6,30,0,1960,7,16,0,2167,L2
156,17.3,-91.6,25,0,1960,7,16,6,2167,L2
162,18,-92.5,25,0,1960,7,16,12,2167,L2
168,18,-93.7,25,0,1960,7,16,18,2167,L2
6,25.3,-79.7,25,0,1962,8,26,12,2184,L2
